Genere,Categoria,Nome,Prezzo_effettivo,Prezzo_originario,Colore,Taglia
Uomo,Mocassini_slip_on,Mocassino DONALD Cuoio,80.0,104.9,"['Cuoio', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Sneakers Mocassino FLYNN Camoscio Blu,40.0,84.9,"['Blu', 'Tabacco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Sneakers Mocassino FLYNN Camoscio Tabacco,40.0,84.9,"['Tabacco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino ETHAN Suede Verde,69.9,69.9,"['Verde', 'Giallo', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino ETHAN Suede Giallo,69.9,69.9,"['Giallo', 'Verde', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Mocassino ETHAN Vitello Blu,69.9,69.9,"['Blu', 'Verde', 'Giallo']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Sneakers Barca URONALD Marrone,94.9,94.9,"['Marrone', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Sneakers Barca URONALD Blu,94.9,94.9,"['Blu', 'Marrone']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Espadrilla Uomo CALI Suede Tabacco,59.9,59.9,"['Marrone', 'Arancio', 'Blu', 'Beige']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Espadrilla Uomo CALI Suede Arancio,59.9,59.9,"['Arancio', 'Marrone', 'Blu', 'Beige']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Espadrilla Uomo CALI Suede Avio,59.9,59.9,"['Blu', 'Marrone', 'Arancio', 'Beige']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini_slip_on,Espadrilla Uomo CALI Suede Sabbia,59.9,59.9,"['Beige', 'Marrone', 'Arancio', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert OSCAR Camoscio Verde,99.9,99.9,"['Verde', 'Cuoio', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert OSCAR Camoscio Cuoio,99.9,99.9,"['Cuoio', 'Verde', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert OSCAR Camoscio Blu,99.9,99.9,"['Blu', 'Verde', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert NATHAN Camoscio Testa di Moro,69.9,69.9,"['T.Moro', 'Blu', 'Nero', 'Beige', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert NATHAN Camoscio Blu,69.9,69.9,"['Blu', 'T.Moro', 'Nero', 'Beige', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert NATHAN Camoscio Nero,69.9,69.9,"['Nero', 'T.Moro', 'Blu', 'Beige', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert NATHAN Nabuck Beige,69.9,69.9,"['Beige', 'T.Moro', 'Blu', 'Nero', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Polacchini,Stivaletto Desert NATHAN Nabuck Blu,69.9,69.9,"['Blu', 'T.Moro', 'Blu', 'Nero', 'Beige']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sandali,Sandalo Ciabatta U106 Bianco,40.0,59.9,['Bianco'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sandali,Sandalo Ciabatta U104 Nabuck Cuoio,45.0,59.9,"['Cuoio', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sandali,Sandalo Ciabatta U104 Nabuck Nero,45.0,59.9,"['Nero', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sandali,Sandalo Ciabatta U117 Grigio,45.0,59.9,['Grigio'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sandali,Sandalo Infradito U102 Castagno,45.0,59.9,['Marrone'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers Mocassino FLYNN Camoscio Blu,40.0,84.9,"['Blu', 'Tabacco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers Mocassino FLYNN Camoscio Tabacco,40.0,84.9,"['Tabacco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers COLIN Nero Verde,84.9,84.9,"['Nero', 'Nero', 'Bianco/Blu', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers LIAM Testa di Moro,109.9,109.9,"['T.Moro', 'Grigio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BILL Verdone,99.9,99.9,"['Verde', 'Cuoio', 'Nero', 'Blu', 'Grigio', 'Nero', 'Verde']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers LIAM Petrolio,109.9,109.9,"['Grigio', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BILL Cuoio,99.9,99.9,"['Cuoio', 'Verde', 'Nero', 'Blu', 'Grigio', 'Nero', 'Verde']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BILL Nero con Suola Nera,99.9,99.9,"['Nero', 'Verde', 'Cuoio', 'Blu', 'Grigio', 'Nero', 'Verde']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BILL Blu,99.9,99.9,"['Blu', 'Verde', 'Cuoio', 'Nero', 'Grigio', 'Nero', 'Verde']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BILL Spazzolato Grigio,99.9,99.9,"['Grigio', 'Verde', 'Cuoio', 'Nero', 'Blu', 'Nero', 'Verde']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BILL Nero,99.9,99.9,"['Nero', 'Verde', 'Cuoio', 'Nero', 'Blu', 'Grigio', 'Verde']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CONNOR Nabuck Blu,94.9,94.9,"['Blu', 'Bianco', 'Bianco', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CONNOR Bianco Bordeaux Giallo,94.9,94.9,"['Bianco', 'Blu', 'Bianco', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CONNOR Bianco Blu,94.9,94.9,"['Bianco', 'Blu', 'Bianco', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BRUCE Sabbia,94.9,94.9,"['Beige', 'Bianco', 'T.Moro', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BRUCE Bianco Cuoio,94.9,94.9,"['Bianco', 'Beige', 'T.Moro', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneakers BRUCE Verde,94.9,94.9,['Multicolor'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneakers BRUCE Testa di Moro,94.9,94.9,"['T.Moro', 'Beige', 'Bianco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers NICK Bianco,99.9,99.9,"['Bianco', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers NICK Cuoio,99.9,99.9,"['Cuoio', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CHAD con cerniera Bianco Nero,79.9,79.9,"['Bianco', 'Blu', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CHAD Blu,79.9,79.9,"['Blu', 'Bianco', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CHAD Bianco,79.9,79.9,"['Bianco', 'Bianco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers GIL Blu Grigio,75.9,94.9,"['Blu', 'Grigio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers GIL Nero Grigio,75.9,94.9,"['Grigio', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CONNOR Nero Verde,94.9,94.9,"['Nero', 'Blu', 'Bianco', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers COLIN Nero Bianco,84.9,84.9,"['Nero', 'Nero', 'Bianco/Blu', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers COLIN Bianco Blu,84.9,84.9,"['Bianco/Blu', 'Nero', 'Nero', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers COLIN Bianco Nero,84.9,84.9,"['Bianco', 'Nero', 'Nero', 'Bianco/Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers THOMAS Ocra,94.9,94.9,"['Ocra', 'Arancio', 'Bianco', 'Bianco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers THOMAS Blu Arancio Ghiaccio,94.9,94.9,"['Arancio', 'Ocra', 'Bianco', 'Bianco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers THOMAS Bianco Nero Rosso,94.9,94.9,"['Bianco', 'Ocra', 'Arancio', 'Bianco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers THOMAS Bianco Ghiaccio Blu,94.9,94.9,"['Bianco', 'Ocra', 'Arancio', 'Bianco', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers THOMAS Blu,94.9,94.9,"['Blu', 'Ocra', 'Arancio', 'Bianco', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BILL Nabuck Verde,99.9,99.9,"['Verde', 'Verde', 'Cuoio', 'Nero', 'Blu', 'Grigio', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers BRUCE Grigio Blu,94.9,94.9,"['Blu', 'Beige', 'Bianco', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers Barca URONALD Marrone,94.9,94.9,"['Marrone', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers SEBASTIAN Blu,80.0,99.9,"['Blu', 'Tortora', 'Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers SEBASTIAN Taupe,80.0,99.9,"['Tortora', 'Blu', 'Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers SEBASTIAN Ingrassato Nero,80.0,99.9,"['Nero', 'Blu', 'Tortora', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers Barca URONALD Blu,94.9,94.9,"['Blu', 'Marrone']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers SEBASTIAN Bordeaux Nero Blu,80.0,99.9,"['Bordeaux', 'Blu', 'Tortora', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers LEE Nero,45.0,79.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker MAISON Nero,80.0,99.9,"['Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker MAISON Nero Bordeaux,80.0,99.9,"['Bordeaux', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers CARL Bianco Nero,45.0,79.9,['Bianco'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers KEITH Celeste Bianco,65.0,99.9,"['Bianco', 'Giallo']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers KEITH Verde Giallo,65.0,99.9,"['Giallo', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers EVANS Bianco Rosso,40.0,89.9,"['Bianco', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers EVANS Bianco Blu,40.0,89.9,"['Bianco', 'Bianco']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers SETH Nero,35.0,79.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers TIM Nero,35.0,79.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea GABRIEL Nero,114.9,114.9,"['Nero', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea GABRIEL Blu,114.9,114.9,"['Blu', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto ASTON Nero,104.9,104.9,"['Nero', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto ASTON Testa di Moro,104.9,104.9,"['T.Moro', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Anfibio RUPERT Nero,104.9,104.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea JUSTIN Nero,114.9,114.9,"['Nero', 'T.Moro', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea JUSTIN Testa di Moro,114.9,114.9,"['T.Moro', 'Nero', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto NOAH Bordeaux Blu,129.9,129.9,"['Blu', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto NOAH Suede Testa di Moro,129.9,129.9,"['T.Moro', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea JUSTIN Blu Marrone Bordeaux,114.9,114.9,"['Blu', 'Nero', 'T.Moro']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Scarponcino Anfibio BRAD Nero,99.9,99.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea ELVIS Nero,84.9,84.9,"['Nero', 'Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto GERRY Suede Testa di Moro,80.0,104.9,"['T.Moro', 'Verde', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto GERRY Suede Verde,80.0,104.9,"['Verde', 'T.Moro', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto DYLAN Grigio,75.0,109.9,['Grigio'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea RASS Nero,119.9,119.9,"['Nero', 'Cuoio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea RASS Cuoio,119.9,119.9,"['Cuoio', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea ELVIS Nero con Suola Nera,99.9,99.9,"['Nero', 'Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto GERRY Nero,104.9,104.9,"['Nero', 'T.Moro', 'Verde']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Stivaletto Chelsea ELVIS Abrasivato Bordeaux,55.0,84.9,"['Bordeaux', 'Nero', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Scarponcino M302 Nabuck Blu,62.9,89.9,"['Blu', 'Grigio', 'Giallo']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Scarponcino M302 Grigio,62.9,89.9,"['Grigio', 'Blu', 'Giallo']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stivaletti_scarponcini,Scarponcino M302 Nabuck Giallo,62.9,89.9,"['Giallo', 'Blu', 'Grigio']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Derby GARY Abrasivato Blu,124.0,124.0,"['Blu', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Derby GARY Abrasivato Nero,124.0,124.0,"['Nero', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford GERARD Abrasivato Nero,104.9,104.9,"['Nero', 'Blu', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford GERARD Abrasivato Blu,104.9,104.9,"['Blu', 'Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford GERARD Abrasivato Bordeaux,104.9,104.9,"['Bordeaux', 'Nero', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford JOSEPH Vernice Nero,114.9,114.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Goodyear Welted 1.010 Abrasivato Nero,179.9,179.9,"['Nero', 'Bordeaux']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Goodyear Welted 6.020 Abrasivato Nero,159.9,159.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Goodyear Welted 1.010 Abrasivato Bordeaux,179.9,179.9,"['Bordeaux', 'Nero']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Derby CHESTER Cuoio,124.0,124.0,['Cuoio'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Derby Brogue MEL Nero,89.9,89.9,['Nero'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Brogue MANUEL Nabuck Blu,99.9,99.9,"['Blu', 'Blu', 'Tortora', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Brogue MANUEL Bordeaux Blu,99.9,99.9,"['Blu', 'Blu', 'Tortora', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Brogue MANUEL Nabuck Tortora,99.9,99.9,"['Tortora', 'Blu', 'Blu', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Brogue MANUEL Marrone Blu,99.9,99.9,"['Blu', 'Blu', 'Blu', 'Tortora']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Brogue DAMIAN Beige Blu,80.0,104.9,['Beige'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Oxford Brogue HUGO Nabuk Beige,60.0,89.9,['Beige'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
